﻿지하철역ID,출입구번호,정류장ID,주변건물,출구와정류장간이동거리,지하철역X좌표,지하철역Y좌표
﻿1006000647,﻿2,﻿2534,﻿봉화산역 환승주차장(20).신내1동.신내전화국(50),﻿175,﻿208261.4,﻿457337.8
﻿1006000647,﻿2,﻿6038,﻿봉화산역 환승주차장(20).신내1동.신내전화국(50),﻿120,﻿208093.5,﻿457411.4
﻿1006000647,﻿2,﻿7222,﻿봉화산역 환승주차장(20).신내1동.신내전화국(50),﻿21,﻿208198.0,﻿457481.0
﻿1006000647,﻿2,﻿7221,﻿봉화산역 환승주차장(20).신내1동.신내전화국(50),﻿55,﻿208205.5,﻿457444.2
﻿1006000647,﻿2,﻿33123,﻿봉화산역 환승주차장(20).신내1동.신내전화국(50),﻿102,﻿208104.0,﻿457426.8
﻿1006000647,﻿3,﻿2535,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿194,﻿208288.4,﻿457304.2
﻿1006000647,﻿3,﻿2534,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿151,﻿208261.4,﻿457337.8
﻿1006000647,﻿3,﻿6038,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿88,﻿208093.5,﻿457411.4
﻿1006000647,﻿3,﻿7222,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿36,﻿208198.0,﻿457481.0
﻿1006000647,﻿3,﻿7221,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿38,﻿208205.5,﻿457444.2
﻿1006000647,﻿3,﻿33123,﻿봉화지구대(중랑경찰서)(100).봉화초등학교(300).신내2동.중랑소방서(100),﻿72,﻿208104.0,﻿457426.8
﻿1006000647,﻿4,﻿6038,﻿금성초등학교(300).봉화산(700).신내동우체국.중랑구립정보도서관(400).중랑구민체육센터(400),﻿148,﻿208093.5,﻿457411.4
﻿1009000910,﻿3,﻿37032,﻿양화교방면.목동도심소공원,﻿43,﻿188904.7,﻿449703.2
﻿1009000910,﻿3,﻿3692,﻿양화교방면.목동도심소공원,﻿94,﻿189032.8,﻿449743.6
﻿1009000910,﻿3,﻿3691,﻿양화교방면.목동도심소공원,﻿19,﻿188960.0,﻿449716.8
﻿1009000910,﻿3,﻿36982,﻿양화교방면.목동도심소공원,﻿109,﻿189044.3,﻿449753.1
﻿1009000910,﻿3,﻿51575,﻿양화교방면.목동도심소공원,﻿56,﻿188972.5,﻿449751.5
﻿1009000910,﻿4,﻿13620,﻿양화초등학교.목2동 주민센터.양동중학교,﻿84,﻿188791.5,﻿449750.8
﻿1009000910,﻿4,﻿37032,﻿양화초등학교.목2동 주민센터.양동중학교,﻿47,﻿188904.7,﻿449703.2
﻿1009000910,﻿4,﻿3692,﻿양화초등학교.목2동 주민센터.양동중학교,﻿181,﻿189032.8,﻿449743.6
﻿1075075245,﻿8,﻿57509,﻿,﻿148,﻿200302.13868,﻿418679.48021
﻿1075075245,﻿8,﻿53028,﻿,﻿63,﻿200096.14047,﻿418669.477
﻿1075075245,﻿8,﻿53034,﻿,﻿71,﻿200140.14155,﻿418579.47842
﻿1075075245,﻿8,﻿53183,﻿,﻿180,﻿200009.95059,﻿418754.02978
﻿1075075245,﻿9,﻿53021,﻿,﻿192,﻿200134.14394,﻿418432.47949
﻿1075075245,﻿9,﻿57509,﻿,﻿151,﻿200302.13868,﻿418679.48021
﻿1075075245,﻿9,﻿53028,﻿,﻿80,﻿200096.14047,﻿418669.477
﻿1075075245,﻿9,﻿53034,﻿,﻿48,﻿200140.14155,﻿418579.47842
﻿1075075245,﻿9,﻿53183,﻿,﻿200,﻿200009.95059,﻿418754.02978
﻿1075075245,﻿10,﻿53021,﻿,﻿138,﻿200134.14394,﻿418432.47949
﻿1075075245,﻿10,﻿53028,﻿,﻿102,﻿200096.14047,﻿418669.477
﻿1075075245,﻿10,﻿53029,﻿,﻿155,﻿200163.14391,﻿418420.48005
﻿1009000925,﻿6,﻿33783,﻿서초초등학교,﻿133,﻿202199.3,﻿444820.9
﻿1009000925,﻿6,﻿2695,﻿서초초등학교,﻿71,﻿202107.2,﻿444997.9
﻿1009000925,﻿6,﻿6969,﻿서초초등학교,﻿139,﻿202207.1,﻿444817.2
﻿1009000925,﻿6,﻿6970,﻿서초초등학교,﻿186,﻿202223.4,﻿444773.9
﻿1009000925,﻿7,﻿145,﻿서초4동 주민센터,﻿187,﻿202139.4,﻿445139.2
﻿1009000925,﻿7,﻿5469,﻿서초4동 주민센터,﻿171,﻿202277.0,﻿445024.5
﻿1009000925,﻿7,﻿33783,﻿서초4동 주민센터,﻿153,﻿202199.3,﻿444820.9
﻿1009000925,﻿7,﻿2695,﻿서초4동 주민센터,﻿47,﻿202107.2,﻿444997.9
﻿1009000925,﻿7,﻿6969,﻿서초4동 주민센터,﻿160,﻿202207.1,﻿444817.2
﻿1065006501,﻿3,﻿295,﻿,﻿174,﻿197291.1,﻿450333.5
﻿1065006501,﻿3,﻿13867,﻿,﻿128,﻿197247.5,﻿450400.5
﻿1065006501,﻿4,﻿295,﻿,﻿77,﻿197291.1,﻿450333.5
﻿1065006501,﻿4,﻿296,﻿,﻿164,﻿197280.6,﻿450244.3
﻿1065006501,﻿4,﻿13867,﻿,﻿26,﻿197247.5,﻿450400.5
﻿1065006503,﻿4,﻿36966,﻿,﻿157,﻿193337.6,﻿450890.9
﻿1065006503,﻿4,﻿36973,﻿,﻿199,﻿193679.5,﻿450955.3
﻿1065006503,﻿4,﻿213,﻿,﻿130,﻿193594.8,﻿451021.8
﻿1065006503,﻿5,﻿36973,﻿,﻿142,﻿193679.5,﻿450955.3
﻿1065006503,﻿5,﻿213,﻿,﻿114,﻿193594.8,﻿451021.8
﻿1065006503,﻿6,﻿36967,﻿,﻿182,﻿193773.2,﻿450922.5
﻿1065006503,﻿6,﻿36973,﻿,﻿102,﻿193679.5,﻿450955.3
﻿1065006503,﻿6,﻿213,﻿,﻿120,﻿193594.8,﻿451021.8
﻿1065006503,﻿7,﻿36973,﻿,﻿158,﻿193679.5,﻿450955.3
﻿1065006503,﻿7,﻿213,﻿,﻿158,﻿193594.8,﻿451021.8
﻿1065006510,﻿1,﻿13404,﻿,﻿150,﻿151451.1,﻿438950.2
﻿1065006510,﻿1,﻿58516,﻿,﻿145,﻿151491.94322,﻿438974.3007
﻿1065006510,﻿2,﻿13404,﻿,﻿185,﻿151451.1,﻿438950.2
﻿1065006510,﻿2,﻿58516,﻿,﻿186,﻿151491.94322,﻿438974.3007
﻿1065006510,﻿3,﻿13404,﻿,﻿146,﻿151451.1,﻿438950.2
﻿1065006510,﻿3,﻿58516,﻿,﻿155,﻿151491.94322,﻿438974.3007
﻿1075075215,﻿2,﻿859,﻿,﻿165,﻿204455.7,﻿445086.3
﻿1075075215,﻿2,﻿34654,﻿,﻿142,﻿204417.6,﻿444815.4
﻿1075075215,﻿2,﻿858,﻿,﻿118,﻿204456.9,﻿445023.2
﻿1075075215,﻿2,﻿34655,﻿,﻿190,﻿204409.4,﻿444762.2
﻿1075075215,﻿2,﻿36600,﻿,﻿154,﻿204490.6,﻿445037.2
﻿1075075215,﻿2,﻿36598,﻿,﻿179,﻿204470.2,﻿445092.8
﻿1075075215,﻿3,﻿859,﻿,﻿184,﻿204455.7,﻿445086.3
﻿1075075215,﻿3,﻿34654,﻿,﻿144,﻿204417.6,﻿444815.4
﻿1075075215,﻿3,﻿858,﻿,﻿140,﻿204456.9,﻿445023.2
﻿1075075215,﻿3,﻿34655,﻿,﻿188,﻿204409.4,﻿444762.2
﻿1075075215,﻿3,﻿36600,﻿,﻿176,﻿204490.6,﻿445037.2
﻿1075075215,﻿3,﻿36598,﻿,﻿198,﻿204470.2,﻿445092.8
﻿1075075215,﻿6,﻿2800,﻿,﻿131,﻿204289.9,﻿445155.2
﻿1075075215,﻿6,﻿859,﻿,﻿169,﻿204455.7,﻿445086.3
﻿1075075215,﻿6,﻿858,﻿,﻿158,﻿204456.9,﻿445023.2
﻿1075075215,﻿6,﻿2801,﻿,﻿144,﻿204259.2,﻿445163.8
﻿1075075215,﻿6,﻿36600,﻿,﻿192,﻿204490.6,﻿445037.2
﻿1075075215,﻿6,﻿36598,﻿,﻿185,﻿204470.2,﻿445092.8
﻿1075075215,﻿7,﻿2800,﻿,﻿102,﻿204289.9,﻿445155.2
﻿1075075215,﻿7,﻿859,﻿,﻿157,﻿204455.7,﻿445086.3
﻿1075075215,﻿7,﻿858,﻿,﻿158,﻿204456.9,﻿445023.2
﻿1075075215,﻿7,﻿2801,﻿,﻿118,﻿204259.2,﻿445163.8
﻿1075075215,﻿7,﻿36600,﻿,﻿189,﻿204490.6,﻿445037.2
﻿1075075215,﻿7,﻿36598,﻿,﻿173,﻿204470.2,﻿445092.8
﻿1075075215,﻿8,﻿2800,﻿,﻿100,﻿204289.9,﻿445155.2
﻿1075075215,﻿8,﻿859,﻿,﻿133,﻿204455.7,﻿445086.3
﻿1075075215,﻿8,﻿858,﻿,﻿136,﻿204456.9,﻿445023.2
﻿1075075215,﻿8,﻿2801,﻿,﻿122,﻿204259.2,﻿445163.8
﻿1075075215,﻿8,﻿36600,﻿,﻿167,﻿204490.6,﻿445037.2
﻿1002000204,﻿7,﻿537,﻿오장동.중부시장.오장동.중부시장,﻿170,﻿199721.5,﻿451878.6
﻿1002000204,﻿7,﻿536,﻿오장동.중부시장.오장동.중부시장,﻿194,﻿199835.7,﻿451698.1
﻿1002000204,﻿7,﻿541,﻿오장동.중부시장.오장동.중부시장,﻿58,﻿199934.5,﻿451924.9
﻿1002000204,﻿8,﻿537,﻿가구상가.기업은행.충무로4.5가.가구상가.가구상가.기업은행.충무로4.5가.가구상가,﻿143,﻿199721.5,﻿451878.6
﻿1002000204,﻿8,﻿536,﻿가구상가.기업은행.충무로4.5가.가구상가.가구상가.기업은행.충무로4.5가.가구상가,﻿157,﻿199835.7,﻿451698.1
﻿1005000516,﻿1,﻿35546,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿130,﻿185594.1,﻿449832.7
﻿1005000516,﻿1,﻿7507,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿152,﻿185442.9,﻿449846.1
﻿1005000516,﻿1,﻿12432,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿156,﻿185448.8,﻿449836.2
﻿1005000516,﻿1,﻿3989,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿199,﻿185520.5,﻿449758.1
﻿1005000516,﻿1,﻿3990,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿175,﻿185552.0,﻿449779.8
﻿1005000516,﻿1,﻿3992,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿31,﻿185553.7,﻿449986.8
﻿1005000516,﻿1,﻿3991,﻿강서구민회관 방면.내발산초등학교(250).발산2동.우장산공원(500).화곡주공아파트(20),﻿97,﻿185520.8,﻿450049.2
﻿1005000516,﻿2,﻿35063,﻿서울강서기능대학(570).화곡5동,﻿57,﻿185589.6,﻿449850.5
﻿1005000516,﻿2,﻿35546,﻿서울강서기능대학(570).화곡5동,﻿73,﻿185594.1,﻿449832.7
﻿1005000516,﻿2,﻿7507,﻿서울강서기능대학(570).화곡5동,﻿116,﻿185442.9,﻿449846.1
﻿1005000516,﻿2,﻿12432,﻿서울강서기능대학(570).화곡5동,﻿115,﻿185448.8,﻿449836.2
﻿1005000516,﻿2,﻿3989,﻿서울강서기능대학(570).화곡5동,﻿136,﻿185520.5,﻿449758.1
﻿1005000516,﻿2,﻿3990,﻿서울강서기능대학(570).화곡5동,﻿111,﻿185552.0,﻿449779.8
﻿1005000516,﻿2,﻿3992,﻿서울강서기능대학(570).화곡5동,﻿95,﻿185553.7,﻿449986.8
﻿1005000516,﻿2,﻿3991,﻿서울강서기능대학(570).화곡5동,﻿160,﻿185520.8,﻿450049.2
﻿1005000516,﻿3,﻿7507,﻿대원시장(500).덕원중학교·덕원여자고등학교 (700).화곡 중·고등학교(350).화곡3동사무소(500).화곡여자정보산업고등학교(350),﻿87,﻿185442.9,﻿449846.1
﻿1005000516,﻿3,﻿12432,﻿대원시장(500).덕원중학교·덕원여자고등학교 (700).화곡 중·고등학교(350).화곡3동사무소(500).화곡여자정보산업고등학교(350),﻿86,﻿185448.8,﻿449836.2
﻿1005000513,﻿3,﻿6994,﻿공항동.공항로.공항빗물펌프장(650).독수리아파트(520).승리아파트(230).장미어린이공원(500),﻿83,﻿183339.1,﻿451342.4
﻿1005000513,﻿4,﻿13618,﻿공항동사무소.남부순환도로.양서파출소(300),﻿195,﻿183142.5,﻿451371.6
﻿1005000513,﻿4,﻿13622,﻿공항동사무소.남부순환도로.양서파출소(300),﻿31,﻿183309.4,﻿451334.8
﻿1005000513,﻿4,﻿13623,﻿공항동사무소.남부순환도로.양서파출소(300),﻿151,﻿183179.0,﻿451337.4
﻿1005000513,﻿4,﻿3674,﻿공항동사무소.남부순환도로.양서파출소(300),﻿85,﻿183243.1,﻿451316.8
﻿1005000513,﻿4,﻿4852,﻿공항동사무소.남부순환도로.양서파출소(300),﻿152,﻿183197.2,﻿451233.5
﻿1005000513,﻿4,﻿35522,﻿공항동사무소.남부순환도로.양서파출소(300),﻿85,﻿183411.1,﻿451331.3
﻿1005000513,﻿4,﻿33007,﻿공항동사무소.남부순환도로.양서파출소(300),﻿173,﻿183156.1,﻿451331.7
﻿1004000425,﻿3,﻿240,﻿회현주민자치센터.회현치안센터.하나은행,﻿86,﻿198097.4,﻿451001.1
﻿1004000425,﻿4,﻿13309,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿143,﻿197950.3,﻿450775.5
﻿1004000425,﻿4,﻿13310,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿175,﻿197934.9,﻿450746.6
﻿1004000425,﻿4,﻿3161,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿144,﻿197897.8,﻿451014.6
﻿1004000425,﻿4,﻿3162,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿177,﻿197850.7,﻿451008.5
﻿1004000425,﻿4,﻿241,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿75,﻿198035.6,﻿450976.2
﻿1004000425,﻿4,﻿240,﻿남산공원.남산도서관.서울시교육연구정보원.SK남산빌딩.밀레니엄힐튼호텔,﻿134,﻿198097.4,﻿451001.1
﻿1004000425,﻿5,﻿13309,﻿남대문.남대문시장.대한화재해상보험,﻿167,﻿197950.3,﻿450775.5
﻿1004000425,﻿5,﻿13310,﻿남대문.남대문시장.대한화재해상보험,﻿199,﻿197934.9,﻿450746.6
﻿1004000425,﻿5,﻿3161,﻿남대문.남대문시장.대한화재해상보험,﻿118,﻿197897.8,﻿451014.6
﻿1004000425,﻿5,﻿3162,﻿남대문.남대문시장.대한화재해상보험,﻿154,﻿197850.7,﻿451008.5
﻿1004000425,﻿5,﻿241,﻿남대문.남대문시장.대한화재해상보험,﻿59,﻿198035.6,﻿450976.2
﻿1004000425,﻿5,﻿240,﻿남대문.남대문시장.대한화재해상보험,﻿125,﻿198097.4,﻿451001.1
﻿1004000425,﻿6,﻿36632,﻿국민은행.삼익패션타운.Good GOOD디자이너 월드,﻿197,﻿198121.0,﻿451275.8
﻿1004000425,﻿6,﻿241,﻿국민은행.삼익패션타운.Good GOOD디자이너 월드,﻿134,﻿198035.6,﻿450976.2
﻿1004000425,﻿6,﻿240,﻿국민은행.삼익패션타운.Good GOOD디자이너 월드,﻿81,﻿198097.4,﻿451001.1
﻿1004000425,﻿6,﻿237,﻿국민은행.삼익패션타운.Good GOOD디자이너 월드,﻿194,﻿198107.7,﻿451272.7
﻿1004000425,﻿7,﻿36632,﻿중앙우체국.한국은행.신세계백화점. 메사패션몰,﻿179,﻿198121.0,﻿451275.8
﻿1004000425,﻿7,﻿241,﻿중앙우체국.한국은행.신세계백화점. 메사패션몰,﻿174,﻿198035.6,﻿450976.2
﻿1004000425,﻿7,﻿240,﻿중앙우체국.한국은행.신세계백화점. 메사패션몰,﻿116,﻿198097.4,﻿451001.1
﻿1004000425,﻿7,﻿237,﻿중앙우체국.한국은행.신세계백화점. 메사패션몰,﻿179,﻿198107.7,﻿451272.7
﻿1061075119,﻿1,﻿34295,﻿중화2동사무소.백학어린이공원.중화2치안센터,﻿142,﻿206631.5,﻿454898.2
﻿1061075119,﻿1,﻿573,﻿중화2동사무소.백학어린이공원.중화2치안센터,﻿110,﻿206649.5,﻿454929.9
﻿1061075119,﻿1,﻿33097,﻿중화2동사무소.백학어린이공원.중화2치안센터,﻿184,﻿206683.6,﻿455220.4
﻿1061075119,﻿2,﻿34294,﻿장안중학교.중화동우체국.중화1동사무소,﻿124,﻿206725.9,﻿454942.3
﻿1061075119,﻿2,﻿573,﻿장안중학교.중화동우체국.중화1동사무소,﻿165,﻿206649.5,﻿454929.9
﻿1061075119,﻿2,﻿33097,﻿장안중학교.중화동우체국.중화1동사무소,﻿165,﻿206683.6,﻿455220.4
﻿1061075119,﻿3,﻿34294,﻿상봉동네거리.상봉공원.상봉2동사무소.봉황치안센터.KT중랑지점.중목초등학교,﻿100,﻿206725.9,﻿454942.3
﻿1061075119,﻿3,﻿34295,﻿상봉동네거리.상봉공원.상봉2동사무소.봉황치안센터.KT중랑지점.중목초등학교,﻿184,﻿206631.5,﻿454898.2
﻿1061075119,﻿3,﻿573,﻿상봉동네거리.상봉공원.상봉2동사무소.봉황치안센터.KT중랑지점.중목초등학교,﻿148,﻿206649.5,﻿454929.9
﻿1061075119,﻿3,﻿33097,﻿상봉동네거리.상봉공원.상봉2동사무소.봉황치안센터.KT중랑지점.중목초등학교,﻿191,﻿206683.6,﻿455220.4
﻿1061075119,﻿4,﻿34294,﻿중랑초등학교.청리공원,﻿107,﻿206725.9,﻿454942.3
﻿1061075119,﻿4,﻿34295,﻿중랑초등학교.청리공원,﻿118,﻿206631.5,﻿454898.2
﻿1061075119,﻿4,﻿573,﻿중랑초등학교.청리공원,﻿85,﻿206649.5,﻿454929.9
﻿1061075120,﻿8,﻿963,﻿,﻿106,﻿207704.0,﻿455236.2
﻿1061075121,﻿1,﻿2349,﻿망우지구대.상봉터미널.망우2동사무소.혜원여자고등학교,﻿130,﻿208297.5,﻿455454.8
﻿1005000520,﻿6,﻿3523,﻿목동아파트8단지 (2000).서울출입국관리사무소방면 (2000).진명여자고등학교 (700),﻿196,﻿188242.5,﻿447350.1
﻿1005000520,﻿6,﻿4923,﻿목동아파트8단지 (2000).서울출입국관리사무소방면 (2000).진명여자고등학교 (700),﻿143,﻿188030.1,﻿447238.0
﻿1005000520,﻿6,﻿3521,﻿목동아파트8단지 (2000).서울출입국관리사무소방면 (2000).진명여자고등학교 (700),﻿148,﻿187900.6,﻿447382.3
﻿1005000520,﻿6,﻿3522,﻿목동아파트8단지 (2000).서울출입국관리사무소방면 (2000).진명여자고등학교 (700),﻿177,﻿187872.7,﻿447399.3
﻿1007000733,﻿6,﻿36750,﻿반포종합사회복지관.잠원동.제일은행잠원동지점,﻿23,﻿201072.3,﻿445435.5
﻿1006000612,﻿7,﻿6612,﻿,﻿116,﻿193710.2,﻿456928.5
﻿1006000612,﻿8,﻿3039,﻿,﻿145,﻿193860.6,﻿456729.1
﻿1006000612,﻿8,﻿3037,﻿,﻿177,﻿193677.9,﻿456995.1
﻿1006000612,﻿8,﻿3036,﻿,﻿195,﻿193640.4,﻿456989.3
﻿1006000612,﻿8,﻿3038,﻿,﻿134,﻿193825.0,﻿456721.1
﻿1006000612,﻿8,﻿6091,﻿,﻿67,﻿193838.8,﻿456834.6
﻿1006000612,﻿8,﻿6090,﻿,﻿144,﻿193897.9,﻿456915.5
﻿1006000612,﻿8,﻿35264,﻿,﻿150,﻿193863.9,﻿456725.1
﻿1006000612,﻿8,﻿6599,﻿,﻿185,﻿193657.3,﻿456991.1
﻿1006000612,﻿8,﻿6612,﻿,﻿104,﻿193710.2,﻿456928.5
﻿1008000812,﻿2,﻿1001,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿104,﻿210829.1,﻿447867.2
﻿1008000812,﻿2,﻿1002,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿114,﻿210821.2,﻿447841.7
﻿1008000812,﻿2,﻿5660,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿85,﻿210768.7,﻿448002.1
﻿1008000812,﻿2,﻿6532,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿127,﻿210716.3,﻿448046.3
﻿1008000812,﻿2,﻿964,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿106,﻿210659.1,﻿447990.8
﻿1008000812,﻿2,﻿6523,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿101,﻿210654.9,﻿447976.7
﻿1008000812,﻿2,﻿965,﻿강동경찰서(200).강동구의회(200).강동구청(200).강동보건소(200).강동소방서(200).강동수도사업소(200).성내동.성내초등학교(30),﻿136,﻿210720.1,﻿448056.8
﻿1069073116,﻿4,﻿51729,﻿하나은행.북인천세무서.제일은행·농협.카리스호텔.삼성전자서비스센터.전자랜드.엘지전자서비스센터,﻿31,﻿175492.0073,﻿447801.38625
﻿1069073116,﻿4,﻿51730,﻿하나은행.북인천세무서.제일은행·농협.카리스호텔.삼성전자서비스센터.전자랜드.엘지전자서비스센터,﻿83,﻿175456.69293,﻿447906.19972
﻿1069073116,﻿4,﻿51731,﻿하나은행.북인천세무서.제일은행·농협.카리스호텔.삼성전자서비스센터.전자랜드.엘지전자서비스센터,﻿81,﻿175494.03219,﻿447914.22884
﻿1069073116,﻿4,﻿51732,﻿하나은행.북인천세무서.제일은행·농협.카리스호텔.삼성전자서비스센터.전자랜드.엘지전자서비스센터,﻿197,﻿175457.88129,﻿448027.00002
﻿1069073116,﻿5,﻿52969,﻿KT계양지점.작전2동치안센터.효성초등학교.현대4차아파트.홈플러스·하이마트.한마음병원.진명스포아트,﻿148,﻿175415.30592,﻿447960.82482
﻿1069073116,﻿5,﻿53058,﻿KT계양지점.작전2동치안센터.효성초등학교.현대4차아파트.홈플러스·하이마트.한마음병원.진명스포아트,﻿88,﻿175381.62795,﻿447858.44074
